شماره ترمینال,SumOfتعداد برداشت وجه,SumOfمبلغ برداشت وجه,SumOfکارمزد برداشت وجه,SumOfتعداد مانده گیری,SumOfکارمزد مانده گیری,SumOfتعداد پرداخت قبض,SumOfمبلغ پرداخت قبض,SumOfکارمزد شتابی پرداخت قبض,SumOfتعداد خرید شارژ,SumOfمبلغ خرید شارژ,SumOfکارمزد شتابی خرید شارژ,SumOfتعداد انتقال وجه,SumOfمبلغ انتقال وجه,SumOfکارمزد شتابی انتقال وجه,SumOfتعداد سایر تراکنش ها,SumOfمبلغ سایر تراکنش ها,tedad_kol,Expr1
384643,6532,5020500000,40039250,2583,1236500,228,71500000,310500,1211,37690000,1725000,2637,14660666878,8015000,3082,20113991487,16273,51326250
385861,5884,4187780000,35231310,2448,1212500,318,118046000,472500,912,28650000,1354500,3034,15687264800,9171500,3657,24081363500,16253,47442310
386088,6622,4176070000,35258425,2808,1385000,311,137417000,453000,1234,36300000,1834500,2422,11262183657,7284000,2855,17027077918,16252,46214925
385820,5930,4033930000,28681210,1684,655000,351,1848253000,423000,705,27760000,909000,3296,19937546533,9964500,4268,27040643624,16234,40632710
386361,5376,3933700000,31750475,2171,1025000,125,63645000,181500,885,25950000,1287000,3505,18361991450,10632500,4133,26328376406,16195,44876475
386390,5994,4438520000,35604630,2318,1105500,262,152808000,379500,962,30060000,1326000,3053,14021513130,9309000,3586,19534313630,16175,47724630
224776,3843,4016450000,22120400,1982,564500,509,413528000,442500,256,12470000,249000,4052,31952896659,11808500,5493,43616067143,16135,35184900
374455,8643,6782050000,53811290,2072,963500,357,255171000,514500,339,15140000,481500,2161,12156703939,6667000,2501,15766969637,16073,62437790
385635,6638,4559950000,34644300,2245,872500,138,388571000,171000,1034,35200000,1435500,2479,14088299854,7573500,3533,18527869547,16067,44696800
386210,6290,3772790000,31844740,2512,1246000,339,103686000,508500,1311,41970000,1947000,2577,12457729736,7782500,3029,17312855652,16058,43328740
266525,4042,4029900000,18769700,1805,398000,528,456566000,355500,305,13450000,268500,3927,38994484288,10644500,5392,48667914060,15999,30436200
385847,5492,3447810000,29174210,2486,1238000,89,40402000,132000,1058,36760000,1585500,3118,14598634460,9388500,3739,20286587437,15982,41518210
279701,6380,4742600000,36110975,2216,874500,213,115034000,282000,795,23470000,1057500,2695,17649492715,8293000,3674,24218670524,15973,46617975
374330,6544,4847480000,40515760,3016,1478000,262,68548000,388500,1016,28690000,1497000,2350,12028571091,7115000,2746,17602811904,15934,50994260
386047,5981,4195910000,35536970,3074,1529500,393,278022000,550500,1318,36850000,1968000,2338,11151436810,7032000,2830,18546258598,15934,46616970
385864,6614,4950920000,40254980,2800,1369500,189,65762000,273000,1440,36860000,2100000,2218,10243087078,6718000,2652,14075564295,15913,50715480
386439,7426,5397900000,44647525,2563,1254000,161,43336000,229500,850,23230000,1249500,2217,12492324494,6731500,2687,17280432424,15904,54112025
386277,5975,4563250000,38233425,2189,1086500,235,87845000,349500,1149,38420000,1692000,2961,12562154339,8909500,3392,15866390418,15901,50270925
386290,5643,3586780000,30097055,2244,1083000,404,244073000,591000,1046,36510000,1554000,2974,14562041460,8993000,3566,21286912780,15877,42318055
224506,5335,5062850000,30542625,1509,444000,364,336059000,318000,337,18180000,367500,3611,27254306453,10710500,4689,35605780669,15845,42382625
386364,5399,4295130000,35851725,2207,1079000,129,38468000,192000,1502,47270000,2217000,3026,14562045475,9168000,3559,19669496445,15822,48507725
386258,4726,3646000000,29869850,3602,1746500,240,117537000,327000,1593,43290000,2329500,2594,9892991957,7808500,3001,13082683851,15756,42081350
219882,5226,4500100000,26586725,1621,454000,373,288592000,277500,360,19370000,405000,3523,27673406145,10104500,4643,34061779058,15746,37827725
224471,5459,4836850000,34218450,2301,862500,357,284118000,397500,675,24440000,907500,2921,17748827639,8841500,3987,26238405468,15700,45227450
263247,4803,5770600000,31626800,1975,613000,313,170490000,238500,242,16390000,244500,3671,30713597745,10989500,4684,40959089413,15688,43712300
224978,4818,4997900000,31524375,1700,576000,364,333297000,336000,408,24930000,457500,3718,31030370437,11157000,4677,40192253687,15685,44050875
386090,5955,3795510000,32090730,2233,1104000,329,118122000,493500,1076,35040000,1602000,2777,13114013690,8386500,3290,19549784940,15660,43676730
344730,4409,3268050000,23153150,1491,516500,529,231748000,616500,668,23990000,852000,3610,25110064646,10939000,4880,34366258450,15587,36077150
223657,4267,3517350000,22473150,2004,634500,325,195566000,339000,331,15800000,360000,3649,29693742431,10716000,5005,40067173944,15581,34522650
384588,5978,4576420000,37609015,2311,1117000,516,158914000,750000,1030,35350000,1510500,2658,13034358017,8125000,3067,17206215278,15560,49111515
386367,5257,3861960000,32316915,2380,1165000,114,46590000,165000,1152,42100000,1686000,3024,16161471015,9187500,3607,22413387046,15534,44520415
224797,4703,3941000000,25427750,1858,564000,510,269705000,507000,527,23740000,601500,3324,23946898604,9881500,4606,33457822044,15528,36981750
218309,5086,4212000000,25160000,1717,467500,459,339428000,439500,337,16360000,370500,3236,28710924187,9677000,4614,39225497577,15449,36114500
225239,5219,3202200000,22294225,1401,469000,90,67085000,90000,335,12850000,424500,3536,30829481851,10457500,4803,43155896334,15384,33735225
224805,4703,3642150000,20973325,1362,378000,229,198009000,232500,253,11240000,304500,3787,40669535276,10629000,5037,58157289741,15371,32517325
224810,6089,4587150000,27342375,1516,426500,217,103513000,178500,173,8680000,184500,2866,23694405856,8298500,4505,35417687879,15366,36430375
386249,8087,1710020000,14168395,5445,2676000,18,9549000,27000,587,14480000,877500,497,1557576000,1508000,606,2501215221,15240,19256895
386050,6416,5119260000,43366830,2343,1165500,208,74919000,307500,1095,30730000,1627500,2357,12647909990,7107500,2799,19911647890,15218,53574830
220607,4251,5121950000,30122300,1727,570500,359,430783000,288000,248,14470000,279000,3819,31926484852,11295500,4790,42447941662,15194,42555300
386305,6573,4589560000,38403935,2315,1135500,189,78125000,270000,1013,32980000,1474500,2313,15044157254,6957000,2762,22089583769,15165,48240935
386330,4406,3201160000,26995490,2407,1191500,320,93065000,478500,757,26480000,1123500,3329,15545858567,10055500,3934,24601090486,15153,39844490
385866,4732,3799540000,28619245,1978,837500,226,134848000,285000,528,22410000,720000,3466,18242264727,10405000,4128,21991595592,15058,40866745
385340,4654,4652150000,29269750,1366,437500,613,792715000,615000,338,17830000,394500,3548,26999611223,10786500,4425,36306730728,14944,41503250
224773,4028,3082200000,17574175,1798,433000,362,219791000,333000,422,17290000,405000,3257,23661147847,9747500,5067,32358760050,14934,28492675
215196,6968,3237300000,25045250,1959,787000,384,347764000,528000,809,26090000,1143000,1959,11272046317,5943000,2839,15008378380,14918,33446250
208272,4452,3772700000,19349400,1594,367000,333,231198000,243000,304,12900000,301500,3427,29248381059,9771500,4759,46307284175,14869,30032400
224490,4573,3487900000,21034100,1721,442000,425,298736000,430500,496,20300000,598500,2788,22455518216,8284000,4788,33792949256,14791,30789100
385786,4630,2886500000,24229250,2710,1328500,219,76516000,328500,895,28560000,1311000,2819,10617593137,8522000,3513,16725926311,14786,35719250
224804,3674,2754200000,17185300,1024,277500,210,156583000,171000,241,10360000,277500,4064,43701869962,11748000,5501,61802516295,14714,29659300
220606,3746,4075000000,23165475,1658,520500,387,439795000,283500,366,18190000,423000,3668,33122287953,10962500,4886,44821754847,14711,35354975
222068,4087,3731800000,23469350,1873,544000,488,618293000,582000,477,18190000,525000,2976,25249754733,8913500,4732,39801404879,14633,34033850
385825,5056,3389550000,26508525,1863,856000,439,223688000,609000,1089,37040000,1525500,2814,11316207683,8566000,3367,16815899834,14628,38065025
386458,4610,3588300000,29687525,3290,1615000,163,56601000,244500,993,27670000,1468500,2529,10462715858,7676500,3021,15434419675,14606,40692025
224849,7873,5729950000,41851450,1584,583500,129,122687000,135000,406,12860000,540000,1922,11930713600,5955500,2661,16342448959,14575,49065450
385678,3204,3267000000,19691525,1577,543000,282,335886000,250500,406,23980000,409500,4131,33256985885,12076000,4973,43774722886,14573,32970525
385915,3777,2363450000,19709375,3335,1646500,195,60978000,289500,1431,39820000,2127000,2649,9978092212,8018500,3159,14520007383,14546,31790875
386064,7301,3679840000,31064440,2288,1138000,130,39910000,193500,1028,32110000,1537500,1722,7771389710,5197000,1994,10516423579,14463,39130440
384978,4717,3407500000,20455675,1944,578000,336,162689000,327000,489,19190000,535500,2803,25136357324,8429500,4173,36735256420,14462,30325675
386457,3862,3936660000,25352695,1657,594000,439,506869000,426000,417,26160000,457500,3584,30639395000,10691500,4484,37960705759,14443,37521695
386393,5324,4683740000,38784055,2324,1142000,185,57921000,261000,651,19070000,939000,2732,16301177978,8285500,3224,26178004484,14440,49411555
224809,3574,4228130000,23632635,1673,506500,367,542706000,300000,213,12530000,258000,3757,28395625958,11126000,4778,37342181303,14362,35823135
297828,5494,4999970000,36678350,1641,638500,178,115711000,196500,602,23320000,765000,2794,17182763876,8768000,3594,22137795668,14303,47046350
224650,4246,4346450000,26578225,1308,439500,419,533075000,421500,426,23870000,484500,3518,30551410720,10432000,4340,36414291430,14257,38355725
386238,6291,4383150000,33006775,1600,568500,202,157783000,210000,806,29870000,1096500,2031,12592383037,6110000,3276,19608074166,14206,40991775
262260,3379,2893620000,5440425,1625,353500,524,224945000,135000,671,28670000,279000,3176,20664078108,8231500,4778,24854425386,14153,14439425
386316,5987,4423980000,36275280,1962,927500,361,109231000,528000,726,27060000,1053000,2277,11244851974,6903000,2771,14779924161,14084,45686780
386399,6093,5072570000,41731090,1915,931000,207,64858000,301500,668,22980000,957000,2369,11326450952,7209500,2800,14304469414,14052,51130090
222223,3335,2882150000,17116025,1219,286500,250,350083000,211500,263,12600000,231000,3462,34261546411,9794000,5512,52926940937,14041,27639025
206477,3232,2503200000,14074725,1093,269500,243,237308000,231000,184,7250000,187500,3855,36134158205,11185000,5426,49162039275,14033,25947725
385037,3702,3508250000,22372425,1720,525000,361,192334000,378000,278,14690000,286500,3360,31313665373,9879500,4591,43615695973,14012,33441425
386445,5904,4375150000,36765900,2301,1145500,95,38132000,141000,989,27650000,1470000,2078,10436949150,6271500,2630,16597808840,13997,45793900
216605,5084,3626150000,26507250,1946,740000,136,69133000,157500,796,27510000,1051500,2499,16872819084,7815000,3494,22776502133,13955,36271250
224989,5035,4062000000,29101025,1691,570000,724,448073000,945000,509,18340000,652500,2418,15769308134,7515500,3548,22430530817,13925,38784025
296752,5074,2856800000,21572575,1694,656000,637,1001864000,792000,657,24470000,903000,2374,17912192829,7293000,3441,23666562064,13877,31216575
306804,6004,4011430000,31709760,1764,820500,162,84057000,229500,831,26490000,1195500,2312,12043018108,7099000,2770,15702578229,13843,41054260
386288,5213,3742560000,29406515,2262,1047500,203,102699000,268500,823,30430000,1144500,2414,12661096615,7378500,2924,17960425952,13839,39245515
220625,4462,3176350000,22113175,1533,522000,303,240093000,346500,447,14360000,564000,2856,18498984050,8735000,4162,25617958237,13763,32280675
221593,3969,3805500000,21120800,1556,442000,419,556986000,352500,366,18760000,387000,3159,24719475635,9308000,4293,34862527350,13762,31610300
386176,4141,3412650000,23814025,1774,711000,202,121158000,216000,306,15690000,349500,3289,23276002924,10002000,4027,28127821865,13739,35092525
223659,3248,2717300000,16965575,1795,544500,365,231465000,340500,208,9720000,205500,3390,27300495740,9970000,4726,38212951761,13732,28026075
281967,3612,4043140000,23282350,1465,395500,608,1385263000,547500,271,14700000,258000,3315,32624485392,9632500,4445,43028282992,13716,34115850
222080,4370,4110850000,24964075,1491,515000,273,519168000,264000,546,25110000,570000,3138,22493726985,9278500,3893,29167867861,13711,35591575
224796,5021,4010900000,25771575,1480,440500,271,143072000,273000,363,15760000,433500,2532,20668224034,7614500,3990,38368384495,13657,34533075
294121,4306,3217550000,24117475,1847,716500,81,85622000,103500,795,29770000,1062000,2814,20706204625,8615000,3785,28603333420,13628,34614475
385454,4048,3823350000,24097925,1529,461500,472,1451291000,535500,337,13320000,388500,2811,22796233500,8455500,4420,38355008205,13617,33938925
224803,4868,2965750000,16120675,1578,336500,349,238243000,336000,437,20200000,505500,2295,23390959315,6575000,4083,38161701421,13610,23873675
281463,4057,3799050000,21139245,1509,421000,525,371179000,501000,227,12920000,247500,3074,25827537085,8863000,4188,35543332252,13580,31171745
386424,5602,5099100000,41821700,1275,607000,102,52608000,150000,473,16970000,684000,2766,16427390540,8436000,3338,21594344269,13556,51698700
386464,4607,3795990000,30743395,1908,926500,107,40158000,144000,596,17370000,879000,2872,18487090461,8746000,3387,23758166837,13477,41438895
310776,4608,4159170000,33688220,1773,832000,238,97301000,336000,715,22690000,1008000,2812,15732748314,8577500,3314,22957513820,13460,44441720
384613,3849,3742550000,21647375,1454,449000,292,368400000,268500,300,15030000,303000,3258,26454516754,9508000,4216,33531176055,13369,32175875
203008,4278,3222350000,16384600,1426,340000,290,309881000,205500,356,18430000,372000,2826,23556321711,8030000,4143,34742791205,13319,25332100
386284,5926,4712900000,39608725,1822,898000,288,95069000,429000,821,30780000,1222500,2053,9815992645,6188000,2408,16118434045,13318,48346225
385637,5575,5073000000,37698775,1589,594000,361,315405000,469500,509,20260000,643500,2144,16837751867,6694500,3022,24793165830,13200,46100275
386297,4880,3886850000,32572000,1862,904000,171,95807000,253500,731,24120000,1051500,2549,11430043313,7733000,2978,15667280778,13171,42514000
262259,2824,2401440000,4174350,1467,326500,486,179735000,171000,692,24880000,360000,3124,16918248220,7995000,4545,20984046540,13138,13026850
226116,4093,3217300000,19682600,1660,449500,205,176387000,244500,434,14180000,508500,2641,19490648193,8053000,4080,26207880355,13113,28938100
226799,5054,3890940000,30267310,1528,606000,230,110776000,288000,528,26780000,735000,2469,15716005562,7372500,3276,20997558265,13085,39268810
281764,3438,3913750000,19795650,1324,348000,354,508595000,258000,267,13700000,223500,3246,29002330486,9341500,4318,38815501450,12947,29966650
386327,5885,3613300000,30334375,2178,1081500,106,24062000,154500,1073,29430000,1605000,1674,6172176082,5060500,1986,8614922196,12902,38235875
224812,4383,3508600000,20803750,1489,379000,398,300610000,346500,272,13370000,309000,2669,21345292008,7761500,3676,28335522309,12887,29599750
222227,4001,2822870000,17876265,1453,398000,332,302255000,331500,345,17330000,391500,2732,24690920873,8010500,4002,33281476251,12865,27007765
279636,3521,3268100000,23533950,1916,839000,286,139631000,358500,551,28460000,741000,2973,20697610157,9037500,3586,29443372655,12833,34509950
278867,4029,3974750000,26094150,1394,503500,315,318156000,336000,423,20540000,508500,2972,23972919143,8850000,3667,28627017823,12800,36292150
328171,3460,3330950000,21451450,1450,419000,457,330227000,504000,201,11540000,181500,3043,29809814171,9029500,4140,40199937614,12751,31585450
386425,5777,5213750000,41873125,1288,576500,92,49630000,123000,455,16570000,642000,2279,13839032203,7010500,2775,20401413907,12666,50225125
218838,4521,3692690000,25180740,1556,474500,233,101911000,250500,512,19280000,640500,2266,13867741724,6960000,3512,18217281318,12600,33506240
221633,3077,2386200000,12834575,1370,362000,330,178658000,279000,451,20450000,523500,2910,26112608888,8272500,4399,37147769399,12537,22271575
303361,4474,3656450000,21720050,1456,399500,355,403006000,274500,273,12800000,288000,2578,20790779912,7521000,3386,28077110700,12522,30203050
224428,4474,3630400000,26358585,1622,597500,407,499189000,469500,629,19750000,835500,2264,12277687534,6958000,3070,16405792043,12466,35219085
266927,2965,3623280000,18663450,1312,376500,372,603395000,271500,279,14810000,307500,3225,34875926557,9053000,4311,47373767340,12464,28671950
281756,5844,4616740000,35324810,1616,624500,369,152164000,462000,525,21010000,718500,1685,10955055270,5253500,2343,16949929929,12382,42383310
213835,3484,3959150000,21333300,1244,373500,351,224357000,286500,392,17530000,253500,3078,24784101398,8871500,3830,33437718911,12379,31118300
386304,5570,3991690000,33278265,1890,931500,264,82689000,387000,732,21990000,1089000,1773,7454737000,5364000,2127,10347574427,12356,41049765
385774,3122,2099440000,17618545,1749,858500,224,105936000,324000,605,26290000,898500,3068,15535854460,9258500,3573,19742832976,12341,28958045
224430,3691,3033650000,19599725,1877,638500,202,123752000,222000,393,13310000,451500,2580,19754899084,7995000,3596,32243292286,12339,28906725
386438,5592,3684260000,29513785,1615,753500,122,59331000,174000,561,20680000,799500,1997,11502349001,6107500,2393,15372926234,12280,37348285
386051,5960,4695160000,39507915,1972,981500,313,93599000,468000,960,29590000,1431000,1372,6409253300,4144000,1672,9022821516,12249,46532415
224389,3820,2911800000,20754025,1428,468500,66,33058000,43500,488,18600000,630000,2732,15487165041,8612000,3705,22739389020,12239,30508025
224851,4453,2431500000,17750125,1677,610500,70,37884000,82500,754,23610000,1039500,2159,11064598135,6821000,3101,14712325416,12214,26303625
385326,2719,2844150000,16666800,1387,420000,355,228175000,333000,299,12060000,357000,3177,28931511356,9178000,4219,38825222497,12156,26954800
386380,5447,4029890000,33797190,1585,780000,207,82256000,303000,856,25150000,1269000,1841,8975666783,5581000,2205,12220371022,12141,41730190
386328,4072,2443740000,20612415,1964,977000,303,91481000,453000,861,26980000,1288500,2237,10996991151,6739000,2676,17117930565,12113,30069915
385908,2476,2021300000,15669325,1525,718000,83,64130000,106500,728,39430000,1050000,3263,21222377461,9959000,4029,28456238632,12104,27502825
220885,2880,2182450000,14587105,1165,355500,114,85175000,121500,360,13960000,439500,3126,30290837882,9519500,4422,40676925931,12067,25023105
385525,3771,3692800000,22947875,1370,471000,334,680197000,294000,406,19340000,463500,2735,20655254790,8196000,3437,29096670603,12053,32372375
385640,4818,3325000000,25437100,1403,573500,131,175756000,169500,970,30420000,1329000,2053,13133811366,6496000,2637,18425662335,12012,34005100
224425,3854,3224950000,22607705,1757,521500,256,141161000,295500,470,18800000,562500,2196,14725396860,6806500,3411,20806167404,11944,30793705
222079,3252,3312500000,16461950,1411,306500,446,325359000,300000,229,14120000,196500,2760,23400691264,8077000,3824,28678656002,11922,25341950
385636,4228,3224100000,23995075,1777,638000,254,236088000,283500,419,15140000,568500,2118,14198893766,6860500,3120,24686368587,11916,32345575
294120,3567,2718800000,20479050,1711,681500,75,86776000,91500,665,24720000,901500,2488,17260104286,7709500,3404,23989205904,11910,29863050
224811,3503,3840450000,20477775,1174,314500,247,504987000,154500,229,13130000,243000,2907,25187949188,8394500,3821,34076496359,11881,29584275
224502,3600,3198000000,13207300,1382,281500,256,411358000,162000,294,17200000,300000,2565,22475568953,7056000,3733,31130949231,11830,21006800
215098,4226,2938500000,17879750,1562,438500,247,119967000,282000,585,18820000,717000,1895,12383717361,5857500,3293,18095038097,11808,25174750
386403,4747,3055350000,25738850,1869,930500,138,41682000,202500,813,24550000,1218000,1900,8540599560,5737500,2328,12422069678,11795,33827350
216293,3262,2985930000,13924870,1151,264500,279,322397000,169500,286,12940000,280500,2927,23622915992,7955000,3878,30854303145,11783,22594370
214408,2897,2719300000,14923875,1191,331500,350,396300000,241500,224,12650000,225000,2972,27980142486,8634500,4141,35829608850,11775,24356375
385741,4237,2997700000,22291675,1596,603500,242,125228000,297000,428,14040000,540000,2170,16521327764,6785500,3088,22442764230,11761,30517675
386422,4616,3636400000,30214950,1742,848000,69,25061000,102000,686,22510000,1012500,2108,12242482012,6411500,2529,17220514006,11750,38588950
385938,2801,2562240000,17981325,1459,608500,221,205233000,288000,573,26050000,751500,3067,18507672167,9391500,3584,23790335663,11705,29020825
386298,4968,3941110000,32881060,1692,827000,322,116308000,483000,774,28350000,1150500,1825,8534927305,5528500,2092,10826145845,11673,40870060
208073,2644,2546050000,14167800,1150,307500,260,202066000,210000,187,10880000,181500,3149,28060629582,9208000,4116,35921241986,11506,24074800
385667,3015,3715400000,23021825,1122,382500,321,294895000,291000,203,12300000,207000,3053,25886558479,9085500,3761,32435492701,11475,32987825
385672,3368,3326150000,20664775,1259,444000,312,439892000,315000,330,15560000,387000,2795,22095842901,8393500,3407,29091478620,11471,30204275
221018,3811,3183850000,22797425,1730,637500,160,70888000,198000,591,21380000,727500,2122,14048911497,6527500,3009,18585525996,11423,30887925
386055,4700,3525850000,29300860,1559,763500,245,98536000,361500,749,26220000,1099500,1906,11272020897,5806500,2259,15343673783,11418,37331860
224771,4308,3610300000,20200675,1320,391000,189,389689000,103500,236,10600000,280500,2214,18718142759,6448000,3116,24987222208,11383,27423675
386441,5175,2932350000,24582425,1994,989500,121,47469000,180000,974,25040000,1450500,1399,5614158471,4225500,1679,8270278535,11342,31427925
386197,3799,3587750000,25275855,1338,545500,100,56848000,99000,442,20390000,478500,2619,16015764598,8022000,2999,19597830797,11297,34420855
385712,4031,3379750000,25406075,1535,580000,375,132092000,516000,577,22780000,763500,1979,13267230747,6138500,2739,16686427681,11236,33404075
386375,4204,2865410000,23548655,1783,868500,222,75937000,313500,757,23710000,1113000,1947,9758682846,5939000,2272,12918309164,11185,31782655
299607,4367,2959860000,23277760,1413,659000,282,117890000,403500,772,28710000,1119000,1984,8943193242,6075000,2344,11195306042,11162,31534260
224426,4244,3043610000,22810770,1627,552500,284,161187000,330000,606,24030000,829500,1690,10460996965,5218500,2699,15693035888,11150,29741270
386295,3955,3166150000,25228425,1379,642000,178,94450000,214500,509,18040000,693000,2261,13008438186,6907000,2686,17739921629,10968,33684925
386400,4615,3585700000,29133325,1629,791500,73,45406000,102000,570,15170000,819000,1822,10402147000,5514000,2182,14969301576,10891,36359825
224967,3694,2601360000,18761200,1443,491500,228,195547000,264000,643,27310000,856500,2009,13390484182,6170500,2819,18095487976,10836,26543700
217480,3359,2750650000,18240150,1293,447500,102,46830000,94500,351,13330000,439500,2380,17206951460,7385000,3326,24274818174,10811,26606650
386469,3860,3240840000,26256415,1717,825000,187,62709000,262500,860,23770000,1228500,1904,10858185840,5799500,2283,14658250612,10811,34371915
386377,5017,3115250000,26351275,2088,1043500,60,17273000,90000,984,25970000,1467000,1172,4829318338,3541000,1486,8297436338,10807,32492775
385813,4221,2753440000,21567815,1256,565000,88,25181000,67500,374,14490000,463500,2099,14792694846,6297500,2731,20041630165,10769,28961315
386357,4350,3727170000,31327685,1512,747000,327,134614000,483000,712,26010000,1059000,1748,9113523168,5271500,2097,12492449440,10746,38888185
224827,3439,3284770000,21101760,1297,403000,269,167571000,291000,380,19910000,429000,2185,16960529452,6646000,3128,27324756313,10698,28870760
383231,3568,2816810000,19759440,2236,744500,191,101326000,232500,705,28920000,820500,1748,10530697411,5290500,2231,14830720094,10679,26847440
224552,3134,2707350000,15131275,1333,286000,297,188809000,225000,231,11260000,247500,2246,18690411292,6460500,3412,23547646213,10653,22350275
385916,3588,2320700000,19163675,2941,1435500,99,43345000,141000,1014,24650000,1494000,1363,4872437000,4111500,1631,8287058555,10636,26345675
386337,4643,3625040000,30167350,1951,954000,140,36056000,199500,633,17440000,936000,1462,8238083952,4457500,1799,11472981885,10628,36714350
386351,4731,2580550000,21150465,1516,743500,134,64586000,189000,883,23060000,1281000,1468,6798766360,4485500,1767,9349943223,10499,27849465
386397,4536,3685310000,30394810,1293,629500,270,88123000,400500,462,16090000,679500,1810,10435119862,5520500,2123,13813362805,10494,37624810
224533,2885,2661000000,13841825,1283,285500,253,266320000,214500,160,7570000,165000,2392,22089420477,6766000,3517,28040270515,10490,21272825
224847,3024,2711900000,17047175,1315,339500,536,332299000,625500,300,12820000,385500,2079,14480912161,6338000,3234,23852935274,10488,24735675
224396,3429,2033370000,15183295,1941,858500,224,88253000,277500,849,34030000,1212000,1776,10865566268,5440500,2249,15797164763,10468,22971795
385827,3744,3627590000,28755755,1377,636500,251,127850000,351000,427,19440000,567000,2165,15347909258,6680500,2503,19098941585,10467,36990755
226011,3167,2610350000,17972400,1336,464000,140,113404000,133500,416,21510000,513000,2233,17652133600,6923500,3167,24155011279,10459,26006400
386334,8016,3302400000,27167275,931,447000,43,21805000,60000,422,12340000,612000,460,1673888570,1395500,549,2020671570,10421,29681775
311373,2710,2606250000,16023775,1149,350000,398,353988000,393000,248,12320000,265500,2551,22061067336,7532500,3337,31096646784,10393,24564775
278813,2838,3210450000,17310675,1039,293500,309,1798372000,211500,203,10870000,160500,2600,22980435205,7628500,3388,30894879014,10377,25604675
216628,3836,2766250000,18159400,1485,431000,170,71765000,174000,511,14820000,631500,1695,11251210521,5152500,2637,17712262231,10334,24548400
386392,3066,2478720000,19539460,1241,576500,120,96644000,169500,403,15900000,568500,2560,15203397755,7840500,2910,18349865534,10300,28694460
386250,4134,2582770000,21760170,1723,855000,304,67976000,454500,663,21980000,987000,1541,7017602795,4662000,1799,9904836871,10164,28718670
216553,4030,3561620000,26579840,1454,496500,170,57937000,222000,529,18570000,726000,1556,11050875633,4822500,2419,14888528651,10158,32846840
385638,3594,2718700000,20621000,1367,573500,110,60110000,145500,595,15790000,810000,1943,14237590862,6126500,2537,21358843146,10146,28276500
386259,4227,3127580000,26023855,1190,575500,40,16312000,54000,2,40000,3000,1811,9426154391,5502500,2835,18601905796,10105,32158855
279774,3019,2591100000,17371790,1164,353000,327,184604000,421500,317,14070000,381000,2137,17371906356,6653000,3137,24103102245,10101,25180290
224472,3159,2574350000,14474225,1477,326000,317,113293000,316500,397,15590000,400500,1950,13548152002,5899000,2796,24306914348,10096,21416225
225146,4209,2567850000,18649850,1505,547000,112,59458000,129000,706,18860000,981000,1275,7348650815,3994500,2098,13755083168,9905,24301350
386366,4201,2324350000,19143275,1577,766000,127,40469000,186000,710,22110000,1051500,1478,5831859577,4521500,1808,11032888291,9901,25668275
207984,2559,2611550000,14642950,1180,312500,282,431759000,220500,157,7820000,153000,2376,25268746974,6741000,3346,35863089276,9900,22069950
386386,2006,1589000000,13149075,2108,1025500,124,50605000,175500,888,24430000,1312500,2194,8517798448,6652500,2548,12051287451,9868,22315075
310203,2671,2431500000,15102800,1038,305500,364,331962000,352500,253,13710000,279000,2387,18588291941,7222000,3120,24671651820,9833,23261800
284648,2878,1887750000,12721100,1497,498500,285,159524000,349500,545,18630000,699000,1815,12056335399,5759500,2768,17525626334,9788,20027600
386385,4795,3463200000,29186790,1408,696500,229,66018000,321000,969,28510000,1444500,1077,5054573000,3250500,1286,8360516444,9764,34899290
224729,2713,1961700000,13557075,1086,476000,277,240413000,318000,342,19680000,448500,2467,18383961894,7523500,2870,21910540819,9755,22323075
223085,4115,3759200000,27973840,1355,499500,176,73332000,217500,553,16040000,702000,1397,9423554408,4373000,2086,14745527738,9682,33765840
386354,3744,2043240000,16499180,1624,779000,99,36221000,144000,827,19790000,1198500,1545,8509345911,4681000,1840,12052122327,9679,23301680
224820,3248,2638200000,19572525,1307,459500,184,711941000,231000,384,17880000,531000,1811,12030283929,5688500,2620,16911253029,9554,26482525
224786,2461,2241100000,11187275,889,216000,209,340179000,207000,157,8810000,156000,2509,19188502834,7090500,3322,24429521981,9547,18856775
386398,4032,3061130000,25630730,1380,681000,158,58089000,237000,715,21940000,1069500,1477,8438213500,4465500,1751,11360162004,9513,32083730
386172,3017,2390750000,18193825,1193,539500,204,78732000,253500,614,22570000,871500,2029,9715292223,6117000,2392,12226858293,9449,25975325
315201,2890,1909850000,13747815,1107,472000,128,73514000,163500,240,9760000,327000,2294,12101016136,7124000,2782,15666989721,9441,21834315
224990,2563,2071550000,10695975,1175,386000,470,369571000,600000,590,26850000,742500,1833,12253252068,5764000,2697,19280849606,9328,18188475
385458,2699,2238250000,15390525,1123,387000,183,180795000,190500,402,19310000,484500,1933,17839737809,5992000,2942,26638901557,9282,22444525
386333,6217,3400250000,28412525,765,373500,31,16097000,46500,308,8890000,460500,861,3701118439,2623000,1012,5689844942,9194,31916025
224844,3239,2704620000,18951430,1223,387000,248,160135000,289500,382,14820000,460500,1603,11131703754,5002000,2416,14733096247,9111,25090430
296395,3123,2718070000,19734450,1131,514000,129,56737000,138000,450,18610000,529500,1953,9534879229,5835000,2321,12217984879,9107,26750950
386201,3841,3186490000,25292770,1394,654000,197,64528000,291000,267,12820000,367500,1559,8359611593,4785500,1839,10609457958,9097,31390770
