شماره ترمینال,SumOfتعداد برداشت وجه,SumOfمبلغ برداشت وجه,SumOfکارمزد برداشت وجه,SumOfتعداد مانده گیری,SumOfکارمزد مانده گیری,SumOfتعداد پرداخت قبض,SumOfمبلغ پرداخت قبض,SumOfکارمزد شتابی پرداخت قبض,SumOfتعداد خرید شارژ,SumOfمبلغ خرید شارژ,SumOfکارمزد شتابی خرید شارژ,SumOfتعداد انتقال وجه,SumOfمبلغ انتقال وجه,SumOfکارمزد شتابی انتقال وجه,SumOfتعداد سایر تراکنش ها,SumOfمبلغ سایر تراکنش ها,tedad_kol,Expr1
279478,4225,4811820000,29072890,1401,427000,357,254279000,349500,278,16430000,312000,2915,24477736097,8772500,3776,30899230714,12952,38933890
279193,8334,8901800000,56932575,3184,1138000,949,834672000,984000,792,38680000,886500,6934,48860208630,20537000,8576,58676898313,28769,80478075
384380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278985,4331,3230750000,20418700,1254,363000,331,204258000,328500,373,17240000,414000,2632,20541083811,7873000,3626,27472964325,12547,29397200
281962,4073,3849530000,23436115,1050,313500,211,144338000,181500,164,9020000,181500,2581,22515565158,7509500,3609,28531919016,11688,31622115
281967,2920,3466490000,19559350,1365,351000,359,457217000,289500,215,14150000,225000,2170,19985939975,6285500,3076,25150782805,10105,26710350
281463,3319,3339850000,17972315,1445,357000,429,268109000,409500,217,13300000,235500,2082,18051092727,6013500,3029,21521118099,10521,24987815
281763,4307,3896350000,23374575,1384,416000,481,340663000,552000,375,17940000,399000,2589,18727973026,7612500,3462,24240784881,12598,32354075
281761,4562,5059030000,30128080,1694,538000,322,281272000,294000,378,22800000,412500,3130,25441806427,9387500,4037,31511291592,14123,40760080
280644,5556,3941250000,24004000,2366,629000,387,270027000,375000,801,32200000,904500,2651,21601018582,7818000,4744,31017520474,16505,33730500
281764,2448,2781850000,14406650,1102,265000,266,467765000,195000,231,13940000,190500,2199,20175743601,6475500,3054,25915671997,9300,21532650
326834,4417,5693150000,34027200,1704,547500,572,875049000,486000,344,19700000,408000,3299,28216368382,9962000,4259,36502935558,14595,45430700
326137,6441,7441550000,45916575,2287,854500,533,608659000,486000,640,32380000,741000,5156,37461408045,15361000,6227,47289772695,21284,63359075
344748,4399,5468300000,32866525,1836,654000,889,1137726000,1071000,349,23960000,333000,4243,34549460346,12730000,5097,43011460959,16813,47654525
385037,3313,3326700000,19726800,1605,482000,404,238548000,429000,243,13880000,261000,2487,20699242105,7416000,3533,30224486986,11585,28314800
328171,3220,3203500000,19428025,1458,406500,455,321120000,522000,255,13620000,274500,2348,21395371664,6909500,3360,26558194381,11096,27540525
326867,3231,2544130000,16294755,849,222500,126,119521000,126000,216,12460000,240000,2644,25892847141,7628000,3896,35101238706,10962,24511255
344841,7149,6907550000,46214075,2850,1066500,396,305564000,433500,642,30960000,684000,5076,31936958778,15399000,6512,44872399699,22625,63797075
344840,6242,5942050000,39594700,3002,1160000,434,482484000,483000,644,29740000,744000,5313,33975247924,15970000,6678,44083989567,22313,57951700
385020,8512,6998500000,49483600,2998,1159500,415,275352000,519000,1248,43260000,1578000,3864,22816253684,11536500,5402,30750522251,22439,64276600
326873,8191,6655130000,47325450,2917,1130500,477,276507000,583500,1146,40280000,1501500,3433,20901476653,10251500,4808,29419265501,20972,60792450
385677,820,734650000,4862000,243,73000,58,45636000,73500,30,1410000,21000,1095,12264877805,3289500,1483,16779995058,3729,8319000
326218,4828,4674700000,29624200,1708,581500,458,308414000,435000,531,28800000,565500,4020,30480944865,11785500,5180,38595631855,16725,42991700
344944,7230,6492300000,43420975,2970,1044000,645,383084000,693000,888,39230000,1099500,4124,33730330438,12504500,5764,43949806335,21621,58761975
326851,3107,2521450000,16758600,946,278000,94,66120000,90000,388,17510000,442500,2651,26550073380,7537500,3698,38170169280,10884,25106600
344726,4541,5172640000,32991305,1989,731500,354,839252000,388500,497,30660000,561000,3983,30003593927,12055000,4806,38759052777,16170,46727305
346477,4723,4666300000,34639625,1071,400000,84,42600000,85500,303,12790000,370500,2962,29302688231,9003000,4091,38864580873,13234,44498625
346194,4079,4476560000,27209690,1621,487000,300,251521000,280500,304,20950000,360000,2949,27117071090,8812000,3830,33297647987,13083,37149190
385666,7145,6941300000,46761050,2781,945000,548,318069000,618000,782,36160000,981000,4858,32763250887,14625500,6477,44962165259,22591,63930550
346195,6231,5452200000,35739525,2076,674000,377,228771000,403500,472,24260000,583500,3440,25075473033,10233000,4700,32156710154,17296,47633525
346318,6981,8072950000,52873400,2353,796500,502,229645000,523500,424,23670000,472500,4444,32726584344,13361500,5641,42258476388,20345,68027400
385672,2513,2664420000,15672045,907,309500,236,273210000,184500,265,13470000,324000,1703,13420404632,5206500,2131,16475884631,7755,21696545
385671,5182,5573810000,34120190,1788,493500,373,241923000,343500,205,11470000,229500,3001,25101575134,9144000,4267,33097513478,14816,44330690
385741,3590,2609100000,18416950,1348,489000,143,57402000,166500,406,13040000,510000,1524,11591109713,4777500,2325,15294823297,9336,24359950
385670,4096,4252740000,25722275,1656,540000,318,263260000,316500,369,19030000,465000,3072,25097629446,9207500,4021,32437995063,13532,36251275
385662,3460,2994000000,19600150,1290,415000,239,202103000,222000,279,12190000,294000,2915,24331931660,8640000,3742,30284033239,11925,29171150
385660,900,1003550000,6029900,615,193000,152,175989000,162000,137,7170000,138000,920,6876654112,2858000,1244,9097659404,3968,9380900
385680,6827,6740550000,45376400,2714,988500,440,294330000,486000,554,30510000,651000,5484,38866605635,16666000,7083,52193419389,23102,64167900
385667,2463,3136500000,19404650,970,327000,210,349931000,204000,176,13260000,189000,2124,18441561277,6347500,2654,23331075507,8597,26472150
386236,4746,4670850000,31321225,2222,874500,280,287774000,312000,629,35570000,777000,4183,27839168738,12679500,5099,35166897917,17159,45964225
385665,5343,5462100000,37131825,1929,756000,303,323114000,307500,483,26340000,582000,3562,23896832036,10832500,4433,30961025398,16053,49609825
385663,4472,4044000000,25543350,1986,610000,315,221563000,319500,546,24890000,595500,3076,25177732766,9357500,4513,31286182396,14908,36425850
385678,2489,2685550000,16449625,1299,435000,220,236149000,205500,324,18610000,322500,2701,21473181187,8054000,3356,28694925529,10389,25466625
385664,3243,3445500000,22622750,941,325000,205,237991000,232500,342,18110000,370500,1767,12250347600,5492500,2163,15357605760,8661,29043250
386341,227,277670000,1198500,176,29500,17,5036000,10500,25,3130000,33000,198,2423619894,633000,332,3001522879,975,1904500
386419,851,673100000,2075275,383,63000,83,50766000,84000,74,3000000,72000,451,1875184806,974500,684,2238031735,2526,3268775
386405,561,392750000,364650,228,20000,5,805000,6000,7,230000,1500,179,637773588,364500,308,809307141,1288,756650
386427,416,353100000,625600,203,28000,34,17567000,15000,11,460000,1500,213,1321885140,491000,303,1882469386,1180,1161100
386411,423,260000000,1266075,213,50500,9,4897000,4500,55,1780000,60000,177,683050984,496000,267,1248704984,1144,1877075
386436,228,212300000,1339175,157,66000,35,56431000,49500,41,1700000,57000,180,1102700301,534000,229,1339990301,870,2045675
386420,197,83850000,143225,83,16000,17,9433000,9000,16,720000,7500,92,431343108,202500,136,556612102,541,378225
386413,160,90650000,229075,77,13500,5,3035000,3000,5,110000,3000,47,152406686,97000,77,226286686,371,345575
386434,56,53100000,413525,50,18500,13,19496000,18000,22,790000,33000,70,454834204,211500,83,520695704,294,694525
386435,67,56200000,309825,44,14000,8,8405000,9000,9,490000,6000,58,272374000,176500,72,286104000,258,515325
386433,2,200000,1700,36,14000,2,535000,3000,1,50000,1500,55,372980000,169500,88,520005000,184,189700
386443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313374,10288,7595650000,61895130,5333,2598000,153,97610000,213000,1656,48720000,2406000,5822,33377985009,17670500,6894,46463140322,30146,84782630
336489,8422,5855070000,46255045,3862,1814500,303,137727000,394500,1352,44820000,1927500,5299,25347080629,16215500,6354,36630090579,25592,66607045
292115,9788,7133540000,57510065,4159,1991500,188,98370000,240000,2250,66430000,3244500,4207,15784525353,12777000,4945,21117329601,25537,75763065
351105,8992,6292590000,50783590,3805,1808500,224,130633000,307500,1810,55320000,2550000,4701,20514146802,14310500,5469,26870598361,25001,69760090
312798,9532,8293170000,63448250,3375,1496500,370,201895000,501000,985,52220000,1359000,4579,24919821088,13909000,5536,32145114064,24377,80713750
384974,8663,6487940000,52104065,3347,1585500,219,123417000,306000,1322,48010000,1855500,4760,21212203525,14423500,5724,29872471975,24035,70274565
312726,8261,5933850000,47535655,3357,1598500,278,179646000,405000,1399,42730000,1987500,4884,23954451127,14876500,5792,31427037318,23971,66403155
226144,7779,6337460000,49330175,3908,1836000,425,201073000,571500,1309,47100000,1855500,4768,22969952011,14566000,5468,30106516896,23657,68159175
384798,8569,5820590000,46759265,3738,1763000,271,151664000,364500,1396,59920000,1980000,4266,16599117373,13001000,4953,20571036777,23193,63867765
374700,8770,6829550000,54524780,3337,1583500,376,213069000,541500,1370,51180000,1945500,4315,20110199578,13165500,5006,25410295498,23174,71760780
315594,7281,4919290000,40602290,4420,2149500,253,75029000,355500,1823,49410000,2667000,4203,19169995568,12840000,5103,27587260962,23083,58614290
315611,8893,5664690000,45653415,3605,1701000,278,138239000,382500,789,33770000,1125000,4211,17351857535,12855000,5024,23697793225,22800,61716915
376708,9890,7161750000,57924865,3552,1708000,237,97099000,331500,1911,54130000,2745000,2920,12643709084,8882500,3513,18702240601,22023,71591865
386162,7651,5517430000,44765250,3287,1549000,272,218087000,379500,1576,59120000,2230500,4169,18154393084,12793500,4981,23523688138,21936,61717750
336679,8663,6296180000,51319005,3527,1722000,312,116151000,448500,1809,47290000,2632500,3342,14684753764,10171000,3950,20591518850,21603,66293005
312728,6233,5326410000,42707400,3173,1519500,355,154135000,499500,1110,36120000,1611000,4618,23415972844,14105500,5681,32364883758,21170,60442900
292108,7296,5833470000,46571840,3133,1474500,253,138097000,339000,1310,45830000,1830000,4201,18409307750,12801500,4919,24413365207,21112,63016840
312723,8227,6716670000,53237200,3457,1652500,158,80861000,223500,1581,50790000,2266500,3403,18675247802,10331500,4137,28463043759,20963,67711200
315915,6964,4490610000,36940660,4066,1942500,274,109564000,391500,2148,54680000,3129000,3263,14274000200,9916000,3955,20032916250,20670,52319660
224743,7148,5096850000,41107700,3237,1527500,227,128785000,309000,1410,41910000,2013000,3784,15781394684,11462500,4587,22518788888,20393,56419700
319607,7625,6167570000,49096085,2929,1394500,327,226603000,463500,1399,47260000,1992000,3769,17189773781,11488000,4338,22325523781,20387,64434085
282339,7086,5224580000,39700780,3243,1504500,310,214114000,387000,1529,54000000,2079000,3791,15830328146,11564000,4375,21109678816,20334,55235280
224723,8369,7096310000,52324895,2296,1008000,276,249406000,333000,650,32360000,856500,3898,23148280476,11979500,4599,29590183688,20088,66501895
310774,7703,5420700000,41674905,2838,1312500,403,149357000,549000,1294,39640000,1819500,3530,16280252500,10836500,4262,21486487227,20030,56192405
315586,5776,4731230000,38324630,3518,1693500,201,88722000,289500,1359,43410000,1993500,4154,24655543715,12628500,4946,31747828867,19954,54929630
315606,6813,4710910000,38528290,3916,1884000,223,76157000,325500,2066,56120000,2980500,3135,13881836221,9497500,3734,20379826263,19887,53215790
384800,6490,5285340000,43272140,3234,1564000,159,89967000,225000,1135,41060000,1627500,4008,21132757361,12180000,4731,27496740986,19757,58868640
304291,6106,5191910000,42365190,3116,1483500,213,80571000,306000,1505,45120000,2167500,3985,18908881968,12166500,4749,27891044443,19674,58488690
385733,8334,5856080000,47450315,3128,1505500,237,112940000,330000,1615,42060000,2349000,2882,12447120940,8761500,3476,18942107607,19672,60396315
315588,6114,4861500000,39536900,3499,1703500,60,34338000,82500,1789,53620000,2563500,3733,22455941480,11451500,4414,27850777881,19609,55337900
320134,6717,5957180000,47945440,3443,1652500,197,84453000,273000,1592,44880000,2296500,3479,16909577517,10622000,4141,24414895509,19569,62789440
292121,6936,3986790000,32293965,3678,1763000,205,81450000,280500,1939,56920000,2793000,2953,16689502354,8989500,3624,22186275907,19335,46119965
315825,6031,4188700000,34124525,2989,1425000,310,152826000,442500,998,42340000,1446000,4070,20440050498,12443000,4923,27658763744,19321,49881025
224466,7759,5243600000,41760160,3166,1495500,392,135355000,553500,1929,56480000,2707500,2689,11359333930,8200500,3232,16728172288,19167,54717160
386200,7604,5382780000,43506825,3001,1430500,243,121932000,346500,1205,41010000,1731000,3235,14813439128,9857000,3855,19539302100,19143,56871825
301025,6047,3744450000,30772550,3837,1838500,215,80387000,301500,1923,48450000,2769000,3217,14267555119,9739000,3897,19448791975,19136,45420550
385903,7819,6294900000,51500310,2859,1394000,95,46246000,138000,937,29320000,1368000,3323,20572137334,10104000,3950,30111086770,18983,64504310
374688,6645,3958360000,32628610,4148,2030500,176,52227000,258000,2397,59170000,3502500,2580,9719099899,7852000,3033,14824647869,18979,46271610
384684,6704,5380910000,44299790,3868,1875500,167,48154000,240000,1489,38590000,2167500,3034,17729015364,9174000,3692,25482613287,18954,57756790
386086,7272,5256250000,42411770,3229,1538000,272,95275000,366000,1212,41250000,1741500,3158,16740975982,9681500,3792,24759948326,18935,55738770
384569,4799,4432090000,32975665,2338,1014000,461,264157000,597000,450,21630000,598500,4736,31273869692,14449000,5848,41177832031,18632,49634165
298608,6105,3943960000,29943630,3050,1357000,329,276445000,441000,1277,39280000,1755000,3474,17220984972,10649000,4341,24214036354,18576,44145630
224737,7091,5824890000,46285135,2635,1240500,227,146867000,319500,1387,54040000,2002500,3324,15797622394,10136500,3856,20701956908,18520,59984135
364387,5424,4293920000,35122170,3343,1599500,321,167611000,439500,1457,48410000,2101500,3602,16161863624,10969000,4288,22921272185,18435,50231670
386256,8151,6453420000,49730015,2760,1276000,167,66513000,222000,888,27090000,1216500,2823,15374342130,8618500,3451,23254582074,18240,61063015
386093,6216,4450370000,36021895,2869,1382000,210,73679000,294000,1469,43170000,2089500,3418,16027958815,10428000,3969,20996912678,18151,50215395
224738,7137,4751270000,38319190,2787,1329500,189,84790000,256500,1317,40000000,1857000,3021,13765427400,9214000,3557,19304783373,18008,50976190
385598,6550,6092210000,49313685,2654,1275000,201,78438000,277500,1093,42140000,1573500,3376,19567828303,10314000,4127,27619286149,18001,62753685
224420,7011,5281360000,42531365,2462,1156500,194,104480000,252000,791,26850000,1123500,3325,20503497516,10161500,4194,30516130868,17977,55224865
386247,7103,5812210000,46817660,2744,1295500,205,92880000,283500,979,33630000,1395000,3006,15721165985,9161500,3718,21324014891,17755,58953160
384940,6738,5495980000,44894110,3316,1597000,175,88121000,208500,1436,38620000,2077500,2762,13411336915,8435500,3299,19110580465,17726,57212610
224915,4233,3085350000,23989550,3503,1603500,368,224607000,426000,1237,45610000,1666500,3736,16058181803,11499000,4542,22059703688,17619,39184550
224722,6847,5316860000,41671675,2453,1122500,229,151177000,304500,788,35060000,1051500,3350,17338643869,10233000,3949,21210857889,17616,54383175
307935,7671,6292650000,50404575,3193,1528500,195,62660000,271500,1278,38710000,1830000,2309,11609146120,7000000,2850,19375176077,17496,61034575
385949,6856,5812680000,42487505,1968,848000,271,226906000,337500,679,34250000,876000,3528,21231801458,10784500,4187,26633583188,17489,55333505
386212,7021,4465730000,36247060,2962,1431500,230,113271000,319500,1581,41750000,2305500,2566,10769947266,7830000,3121,15872290640,17481,48133560
385727,7505,6009780000,48639210,2510,1212000,116,49912000,160500,1199,36640000,1719000,2762,14854606765,8399500,3377,21651826597,17469,60130210
386307,5312,4256590000,34510340,3044,1457000,319,141229000,456000,1013,38850000,1449000,3534,16190346929,10816500,4188,21794937634,17410,48688840
310769,5208,4261410000,33576105,2574,1192500,242,216981000,325500,1104,39990000,1563000,3683,18955897203,11287500,4416,24739649284,17227,47944605
384794,6232,4733990000,38457570,2596,1237500,276,121377000,388500,850,32660000,1218000,3360,14622328514,10232500,3825,18574451657,17139,51534070
385775,7888,6539020000,53101455,2841,1370000,134,54862000,178500,1203,31230000,1749000,2192,10296815600,6678500,2681,16522003699,16939,63077455
374117,5419,3160790000,25831670,3938,1892000,174,63587000,241500,2185,55030000,3192000,2367,11037021024,7168500,2821,15563685522,16904,38325670
386267,5275,4149180000,32408205,2556,1177000,179,94203000,237000,1033,35360000,1455000,3595,17887391349,10975500,4170,25030210432,16808,46252705
369619,6485,4567870000,37199145,3189,1528000,157,57089000,219000,1764,48750000,2535000,2368,10730021231,7179000,2820,16428221603,16783,48660145
364390,4083,3310230000,25909955,3222,1478500,241,152995000,325500,1082,39050000,1506000,3625,15796353026,11058000,4288,20717330734,16541,40277955
315583,5500,3663680000,29580425,2646,1252000,344,146011000,453000,846,24720000,1198500,3127,14151848137,9501000,4056,23916705701,16519,41984925
315578,4424,3671670000,29552970,2491,1172000,304,130290000,435000,786,31450000,1111500,3842,18571130216,11691500,4610,26025538408,16457,43962970
292122,6758,4143870000,33586985,2577,1228500,149,79836000,204000,1319,40890000,1906500,2550,11833453367,7786000,3057,17749717110,16410,44711985
300364,5825,5139580000,41254155,2568,1214000,348,196342000,489000,961,39550000,1329000,3006,15423599452,9161000,3501,19778188713,16209,53447155
385304,5709,4878600000,40146350,2340,1140000,199,126204000,286500,911,28740000,1311000,3249,15978466036,9889000,3754,21039379568,16162,52772850
315589,5313,4349050000,35701700,2859,1399000,177,69467000,246000,684,18760000,1008000,3131,17488547300,9570000,3996,25215082318,16160,47924700
224791,5181,3871470000,31927445,2724,1318500,201,119252000,280500,1167,34990000,1699500,3071,15024870548,9351500,3726,24437030911,16070,44577445
312719,5093,4574260000,36338435,2571,1220000,330,194872000,465000,1046,39110000,1474500,3177,17184065740,9721000,3723,23085693517,15940,49218935
365626,6442,5092500000,40978670,2543,1213500,210,113309000,297000,1284,40340000,1852500,2415,9551580152,7375500,2965,14558983169,15859,51717170
386153,4977,3022880000,24940445,3493,1681500,139,71836000,198000,1494,40110000,2167500,2556,11505110172,7808000,3192,16448271590,15851,36795445
224912,5737,4198890000,33248770,2394,1134000,230,154783000,295500,979,29770000,1402500,2932,13676546010,8927500,3450,19324498654,15722,45008270
384674,6078,4668860000,37160895,2427,1155500,203,105640000,282000,912,31860000,1246500,2713,15733920879,8224500,3189,20866537739,15522,48069395
384701,5601,4858730000,38911555,2347,1100000,250,485194000,351000,1217,48840000,1720500,2822,14465093070,8644500,3274,18432674378,15511,50727555
310777,5294,4388930000,34362780,2518,1169000,266,159699000,334500,1137,41910000,1608000,2859,14070741673,8740500,3375,18856656547,15449,46214780
386255,6376,5159860000,39199790,2501,1143000,185,75493000,246000,978,28960000,1348500,2436,12311015147,7479500,2922,18184801225,15398,49416790
384802,4951,3695140000,30927165,3378,1675500,96,42994000,142500,1202,33140000,1779000,2615,11256914683,7906500,3124,15951922092,15366,42430665
386356,5233,4428180000,34769165,2017,944500,197,121892000,271500,769,31890000,1107000,3298,18260410003,10053500,3805,22939809342,15319,47145665
384721,4806,4015340000,29220620,1828,769000,217,114139000,285000,663,33370000,828000,3559,21863455426,10869500,4172,28049582826,15245,41972120
386360,5775,4472590000,36122790,2573,1216500,137,58126000,186000,1433,41320000,2089500,2460,10308320000,7543500,2865,14478935060,15243,47158290
384673,6085,5527270000,43630075,2124,953500,254,182986000,337500,634,27790000,864000,2771,14847385381,8456000,3345,19504656632,15213,54241075
313382,5268,3942050000,32091580,3097,1496500,132,48103000,193500,1378,40640000,2022000,2416,11752542883,7330000,2906,16463756541,15197,43133580
224922,6340,4346820000,33693320,2246,1038500,242,104149000,297000,740,26370000,1021500,2456,12525291373,7405000,2951,17343841883,14975,43455320
224736,4725,3627510000,28932130,2223,1051500,284,133934000,405000,916,34900000,1251000,2855,14522136665,8747500,3412,19436100459,14415,40387130
386353,5921,4960350000,39969125,1904,894500,201,293379000,282000,662,33900000,937500,2531,11312470229,7684000,2928,13144886078,14147,49767125
364388,5652,3340050000,27634775,2853,1388500,122,38290000,174000,1599,40500000,2341500,1744,7747416528,5295000,2112,12190297768,14082,36833775
386314,5789,3878620000,31234525,2403,1155000,272,131318000,394500,1402,40910000,2010000,1863,8129190165,5681000,2254,11212575262,13983,40475025
319612,4218,3350240000,24589565,2034,893500,307,138959000,388500,431,19850000,547500,3125,14654205786,9555000,3847,21013827493,13962,35974065
315928,5136,3045040000,24811755,2674,1263000,92,42405000,130500,1107,28800000,1594500,2087,8610258282,6344500,2727,15190511028,13823,34144255
224934,4371,3600410000,28574705,2064,975500,200,119534000,268500,665,22920000,958500,2897,18290373254,8885000,3472,23535993288,13669,39662205
384643,5921,4662470000,37268080,2347,1129000,135,45404000,190500,1139,35950000,1648500,1826,9001702681,5522500,2194,13564958880,13562,45758580
385686,4611,3246260000,25689040,2133,1006000,274,106923000,363000,623,23890000,865500,2726,10698989250,8312500,3169,13805050824,13536,36236040
224742,3565,2380110000,18918790,2366,1121500,439,1142319000,586500,1015,30630000,1441500,2740,14371735345,8345000,3372,19596205731,13497,30413290
315832,5991,4547620000,37794570,2446,1194500,83,27105000,118500,1116,28520000,1650000,1657,8054541493,4982000,2006,11092059729,13299,45739570
382366,4566,3755970000,30333270,2190,1052500,117,48680000,166500,867,28850000,1275000,2512,11602957589,7695000,3000,16127567334,13252,40522270
385771,5459,3630530000,29517525,1960,932000,113,63079000,162000,579,23520000,841500,2370,11301176038,7220000,2735,14687677735,13216,38673025
384649,5630,4755800000,37793465,1797,851500,196,147405000,274500,543,23890000,792000,2338,10127795956,7132000,2710,15072287529,13214,46843465
313371,4662,3588570000,29130945,2041,997500,225,105656000,321000,790,23960000,1128000,2529,13010075800,7663000,2957,18133976597,13204,39240445
386280,5043,3029630000,24437670,2829,1363000,89,44741000,133500,1539,41280000,2257500,1661,6634300676,5044000,2018,10378035901,13179,33235670
386292,3350,2668170000,21163470,2716,1242000,168,114256000,229500,939,33220000,1293000,2684,11086504460,8200500,3213,15086206607,13070,32128470
386279,5366,3648790000,29296440,1919,916000,128,58497000,174000,1003,32780000,1404000,2109,8148930164,6399500,2508,11820093402,13033,38189940
374330,3991,3098780000,25957555,3150,1531500,153,52351000,225000,1088,28950000,1585500,2092,9508976600,6335500,2464,13105752472,12938,35635055
386278,5645,3440590000,28196455,2439,1176500,107,42105000,138000,1258,34430000,1815000,1595,6107549975,4857000,1881,8414634047,12925,36182955
386094,4904,3907570000,32024090,2163,1047000,173,87768000,241500,969,28660000,1414500,2068,9540354940,6287000,2547,14063879844,12824,41014090
224913,4646,3259540000,26058875,2234,1056000,182,100955000,253500,745,27150000,1068000,2299,10714104482,6999500,2702,13836459708,12808,35435875
293966,4909,3330640000,26508610,2027,953000,270,202502000,382500,1290,42500000,1821000,1905,7195904020,5803500,2256,9794886560,12657,35468610
384677,2797,2475490000,17474895,1780,748500,356,247639000,445500,339,17550000,454500,3188,19482616467,9402500,4049,27996404670,12509,28525895
386154,3668,3119700000,25460475,2070,999500,111,41993000,151500,881,28430000,1278000,2587,15691882625,7906000,3141,21384130928,12458,35795475
386355,5171,3647460000,29290150,1915,905500,160,76295000,232500,1037,34350000,1440000,1891,7541478327,5726500,2284,11646103203,12458,37594650
226145,5321,3233610000,26331980,2358,1146000,81,25156000,114000,1292,31550000,1852500,1523,6989850610,4634000,1847,9381660996,12422,34078480
386374,4976,3492920000,28052890,2451,1168000,188,56906000,268500,1171,29980000,1699500,1627,7150769333,4945500,1934,12210340332,12347,36134390
385864,5171,3931570000,32234125,2215,1080500,131,48133000,169500,1282,33060000,1872000,1530,6143328907,4633500,1809,9053027607,12138,39989625
224644,4635,3850660000,27978600,1472,616500,202,149277000,240000,336,19580000,442500,2484,16210014919,7542500,2974,20389581541,12103,36820100
374454,4292,3441250000,27739835,2074,981000,231,97369000,322500,876,33570000,1263000,1945,9577969520,5963000,2302,12146465610,11720,36269335
292111,5258,3316210000,27214705,2097,1022000,87,33550000,127500,1064,28170000,1560000,1416,8251731075,4302000,1696,12676141362,11618,34226205
386387,5481,3765490000,30413510,1787,864500,45,26323000,64500,819,21050000,1164000,1488,6921140053,4545000,1773,9498722386,11393,37051510
306804,5238,3573160000,28239210,1660,754500,99,53056000,135000,733,23640000,1027500,1618,8053845600,4952000,2020,11980939933,11368,35108210
386352,4369,2435730000,20195745,2544,1246500,57,15251000,82500,1337,33770000,1974000,1338,4289466253,4048500,1607,6833963369,11252,27547245
386349,3089,2430380000,19992680,2128,1024500,121,40937000,178500,918,23370000,1347000,2243,11823507885,6793500,2715,17351090110,11214,29336180
386306,5337,3664290000,29579830,1883,906000,191,51667000,267000,931,24260000,1315500,1271,4956921667,3845500,1566,6277940244,11179,35913830
385866,3378,2761530000,20946380,1657,699000,131,72579000,168000,406,16740000,552000,2413,14025857017,7332000,2921,18489665838,10906,29697380
224933,2401,2223030000,15831675,1644,714500,209,189125000,256500,373,18680000,495000,2821,19424848776,8542000,3269,24886206778,10717,25839675
386266,3906,3046870000,24666405,1660,797500,116,76550000,160500,800,27810000,1113000,1870,7714658442,5672000,2184,9837667806,10536,32409405
386288,3851,2889330000,22681570,1948,893500,132,72779000,177000,630,24510000,894000,1568,8281594115,4834000,1983,11824495377,10112,29480070
310776,4250,3815030000,30119325,1458,686000,117,67149000,169500,609,19910000,837000,1667,7966947218,5090500,1989,11824527418,10090,36902325
386390,4025,3030510000,24627985,1704,818500,95,35372000,139500,724,22580000,1023000,1552,6864345074,4736000,1905,9982940126,10005,31344985
386331,3620,2448860000,20196935,1754,850000,136,47526000,190500,1026,27030000,1507500,1415,6270039621,4299000,1697,7858330081,9648,27043935
374455,5116,3966160000,31418890,1483,705500,187,116146000,250500,217,8950000,295500,1146,6313078165,3520000,1361,7650700165,9510,36190390
262260,2176,1837750000,3910425,1387,298000,408,171873000,129000,504,21870000,285000,1731,9174698997,4575500,3128,11264717610,9334,9197925
262782,2624,2114400000,4513330,1132,268500,331,127097000,121500,564,19720000,328500,1530,7845183405,4139500,2692,9493866106,8873,9371330
386092,3847,2783200000,22860325,1266,621500,126,42063000,178500,588,15780000,864000,1346,6410176000,4102500,1535,8471740858,8708,28626825
262259,2157,1776800000,3666475,1161,279500,360,150174000,138000,606,24000000,378000,1556,6770436893,4260500,2824,8299132027,8664,8722475
386409,3406,2683680000,20445985,1185,518500,116,80411000,151500,364,15950000,480000,1546,8073481990,4751500,1865,12291813533,8482,26347485
386197,2871,2764610000,18913860,1265,532000,59,48771000,60000,373,17280000,436500,1707,11175488585,5229500,1976,14317006231,8251,25171860
226199,3166,2343630000,17489260,861,393500,70,43258000,84000,312,14430000,430500,1673,8656651285,5060000,2008,11284105285,8090,23457260
385938,1757,1755710000,12360105,1217,529500,129,159915000,157500,455,19570000,594000,2050,13858120398,6289000,2406,17212443446,8014,19930105
386202,2457,2114930000,14349615,1088,363500,152,94414000,168000,244,13500000,316500,1681,11583304906,5084500,2346,13959450360,7968,20282115
383231,2783,2355940000,16249110,1849,555000,140,57999000,157500,591,21980000,664500,998,5507864988,3119000,1417,8085690570,7778,20745110
386171,3155,2080000000,17357510,1400,684500,65,18657000,84000,565,13070000,834000,1108,6037347201,3364500,1350,9252863245,7643,22324510
294035,3272,1883570000,15177515,1494,731500,55,22857000,76500,932,28060000,1354500,864,3465001960,2619000,1025,5223863460,7642,19959015
279636,1950,1758720000,12461765,1499,668500,180,88657000,213000,452,20380000,618000,1601,10250147098,4937500,1929,14355705362,7611,18898765
224729,2079,1461730000,9914995,885,377000,184,130564000,193500,311,13110000,429000,1806,11746249940,5499500,2077,13775575521,7342,16413995
315201,2304,1542980000,11227650,935,399000,81,64333000,109500,271,12630000,348000,1613,9931407018,4953000,1930,12173954468,7134,17037150
